Seller Platfrom,SKU,Manufacute Name,Manufacture Code,Product Title,Description,Packaging,QTY,Catagory,Sub Catagory,Product Page URL,Attachment URL,Images URL
Chair Side Solutions,SQ7370338,Chair Side Solutions,SQ7370338,Detax FREEPRINT Denture 1L - Pink,"FREEPRINT Denture - FDA Approved Light-curing, biocompatible resin for the 3D printing of removable denture bases. High process reliability thanks to high initial hardness following printing. Low viscosity for reduced material consumption and faster cleaning. Displays maximum mechanical flexural and tensile strength without becoming brittle. Colour stability, odorless and tasteless. MMA-free, medical device Class IIa. Colour: pink-transparent",,,Resins & Trays,,https://www.chairsidesolutions.com/shop/p/detax-freeprint-denture-1l,,"['https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642799377997-GBMV10UPAP5DII8GLGQW/squarespace+43000.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642603489751-ABD9D27I70NFQGIYHG6A/11.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642603489897-PR34SY9AFTPYMIFWX114/13.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642603489919-K21ZQ0XWS7EQ9NMTYM1C/14.png']"
Chair Side Solutions,SQ8463772,Chair Side Solutions,SQ8463772,Detax FREEPRINT Denture 1L - Pink Transparent,"FREEPRINT Denture - FDA Approved Light-curing, biocompatible resin for the 3D printing of removable denture bases. High process reliability thanks to high initial hardness following printing. Low viscosity for reduced material consumption and faster cleaning. Displays maximum mechanical flexural and tensile strength without becoming brittle. Colour stability, odorless and tasteless. MMA-free, medical device Class IIa. Colour: pink-transparent",,,Resins & Trays,,https://www.chairsidesolutions.com/shop/p/detax-freeprint-denture-1l,,"['https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642799377997-GBMV10UPAP5DII8GLGQW/squarespace+43000.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642603489751-ABD9D27I70NFQGIYHG6A/11.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642603489897-PR34SY9AFTPYMIFWX114/13.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642603489919-K21ZQ0XWS7EQ9NMTYM1C/14.png']"
Chair Side Solutions,SQ1303243,Chair Side Solutions,SQ1303243,Asiga DentaTRY 1L - A1,DentaTRY Color: Available in A1 and B1 Applications: • Denture Try-ins • Custom Impression trays Printer compatibility: 385nm and 405nm Contact Asiga for biocompatibility certification in your region,,,Resins & Trays,,https://www.chairsidesolutions.com/shop/p/asiga-dentatry-1l,,['https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642617114021-WU5FWLHLXEVVBBOLYGCH/squarespace+44.png']
Chair Side Solutions,SQ2795967,Chair Side Solutions,SQ2795967,Asiga DentaTRY 1L - A2,DentaTRY Color: Available in A1 and B1 Applications: • Denture Try-ins • Custom Impression trays Printer compatibility: 385nm and 405nm Contact Asiga for biocompatibility certification in your region,,,Resins & Trays,,https://www.chairsidesolutions.com/shop/p/asiga-dentatry-1l,,['https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642617114021-WU5FWLHLXEVVBBOLYGCH/squarespace+44.png']
Chair Side Solutions,SQ6921340,Chair Side Solutions,SQ6921340,Asiga DentaTRY 1L - B1,DentaTRY Color: Available in A1 and B1 Applications: • Denture Try-ins • Custom Impression trays Printer compatibility: 385nm and 405nm Contact Asiga for biocompatibility certification in your region,,,Resins & Trays,,https://www.chairsidesolutions.com/shop/p/asiga-dentatry-1l,,['https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642617114021-WU5FWLHLXEVVBBOLYGCH/squarespace+44.png']
Chair Side Solutions,SQ2246157,Chair Side Solutions,SQ2246157,Asiga DentaGUM 1L,Applications: Gingiva Mask (Flexible) Compatibility: 385nm (UV) and 405nm,,,Resins & Trays,,https://www.chairsidesolutions.com/shop/p/asiga-dentagum-1l,,['https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642770796522-9FVORBU472F7SH9ZEFKR/123.png']
Chair Side Solutions,SQ8526855,Chair Side Solutions,SQ8526855,Asiga DentaCAST 1L,Applications: • Investment casting / pressing • Partial frameworks Compatibility: 385nm (UV) and 405nm,,,Resins & Trays,,https://www.chairsidesolutions.com/shop/p/asiga-dentacast-1l,,['https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642771046480-EOYV49H50VBSBC0ARZ95/squarespace+439.png']
Chair Side Solutions,SQ1015579,Chair Side Solutions,SQ1015579,Asiga DentaFORM 1L,Color:GrayApplications: Our ‘Anti-Stick’ surface release chemistry makes DentaFORM ideal for vacuum thermoforming. Printer compatibility:385nm and 405nm,,,Resins & Trays,,https://www.chairsidesolutions.com/shop/p/dentaform,,"['https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1657891324980-0ODCY27XQHWLGO597DMM/Website+Products+400x300.jpg', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1657891327608-GPVJSYF00AMZ6L4T90IQ/Website+Products+400x300.jpg']"
Chair Side Solutions,SQ2278292,Chair Side Solutions,SQ2278292,Asiga DentaIBT 1L,Color: Clear Applications: Indirect bonding trays Printer compatibility: 385nm Contact Asiga for biocompatibility certification in your region,,,Resins & Trays,,https://www.chairsidesolutions.com/shop/p/asiga-dentaibt-1l,,['https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642770601074-OZ8HTE2AFXZK8RCBWAF5/squarespace+435.png']
Chair Side Solutions,SQ8700620,Chair Side Solutions,SQ8700620,Asiga MAX UV Tray - 1L,Compatible with all 3D printers in the MAX series,,,Resins & Trays,,https://www.chairsidesolutions.com/shop/p/asiga-max-uv-tray,,['https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1643055489764-CYVV8F6PL2C5830CVIHH/789.png']
Chair Side Solutions,SQ5079775,Chair Side Solutions,SQ5079775,Asiga MAX UV Tray - 2L,Compatible with all 3D printers in the MAX series,,,Resins & Trays,,https://www.chairsidesolutions.com/shop/p/asiga-max-uv-tray,,['https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1643055489764-CYVV8F6PL2C5830CVIHH/789.png']
Chair Side Solutions,SQ8089802,Chair Side Solutions,SQ8089802,Asiga MAX UV Tray - 5L,Compatible with all 3D printers in the MAX series,,,Resins & Trays,,https://www.chairsidesolutions.com/shop/p/asiga-max-uv-tray,,['https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1643055489764-CYVV8F6PL2C5830CVIHH/789.png']
Chair Side Solutions,SQ2659053,Chair Side Solutions,SQ2659053,Asiga MAX UV Tray - 10L,Compatible with all 3D printers in the MAX series,,,Resins & Trays,,https://www.chairsidesolutions.com/shop/p/asiga-max-uv-tray,,['https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1643055489764-CYVV8F6PL2C5830CVIHH/789.png']
Chair Side Solutions,SQ3304638,Chair Side Solutions,SQ3304638,Asiga PRO 4K Build Tray - 2L,Compatible with Asiga PRO 4K Only,,,Resins & Trays,,https://www.chairsidesolutions.com/shop/p/asiga-pro-4k-build-tray-2l-5l-10l,,['https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642616872866-XLMHDJB3U4XS9ABYFN7K/squarespace+43.png']
Chair Side Solutions,SQ7407129,Chair Side Solutions,SQ7407129,Asiga PRO 4K Build Tray - 5L,Compatible with Asiga PRO 4K Only,,,Resins & Trays,,https://www.chairsidesolutions.com/shop/p/asiga-pro-4k-build-tray-2l-5l-10l,,['https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642616872866-XLMHDJB3U4XS9ABYFN7K/squarespace+43.png']
Chair Side Solutions,SQ9469080,Chair Side Solutions,SQ9469080,Asiga PRO 4K Build Tray - 10L,Compatible with Asiga PRO 4K Only,,,Resins & Trays,,https://www.chairsidesolutions.com/shop/p/asiga-pro-4k-build-tray-2l-5l-10l,,['https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642616872866-XLMHDJB3U4XS9ABYFN7K/squarespace+43.png']
Chair Side Solutions,SQ0996766,Chair Side Solutions,SQ0996766,MAX Build Tray Storage Case,Compatible for storing Build Trays for the following: - MAX Mini / MAX / MAX UV / MAX X - PICO2 / Pico / Pico Plus,,,Resins & Trays,,https://www.chairsidesolutions.com/shop/p/max-build-tray-storage-case,,"['https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1643055966307-Y3Y1Z32WIOM3HQKSHLHS/799+%281%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1643055966282-YKEHW4VL5O10U3125BC4/799+%282%29.png']"
Chair Side Solutions,SQ9255794,Chair Side Solutions,SQ9255794,Otoflash 280N2 Holding Tray,Type 280N2: Holding tray without UVB-block: Light with wavelengths in the rage of 280 to 700 nm can pass through the holding trays. The holding trays are designed to be used with nitrogen (N2). If you intend to use a different inert protective gas (e.g. argon or carbon dioxide) appropriate alternative trays will be needed.,,,Resins & Trays,,https://www.chairsidesolutions.com/shop/p/otoflash-280n2-holding-tray,,['https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1659015309072-6SLAG4JXCM5M94MAK13Y/Website+Products+400x300+%2815%29.png']
Chair Side Solutions,SQ8734924,Chair Side Solutions,SQ8734924,Otoflash 360N2 Holding Tray,Otoflash 360N2 plexiglass holding tray with UV-B block for the OtoFlash G171 Flash Curing machine. Type 360N2 = Holding tray with UVB-block: Light with wavelengths in the range of 360 to 700 nm can pass through the holding tray (light with wavelengths below 360 nm is blocked),,,Resins & Trays,,https://www.chairsidesolutions.com/shop/p/otoflash-360n2-holding-tray,,['https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1659015025269-4I3CIFRLX33K9L4JJNRP/Website+Products+400x300+%2814%29.png']
Chair Side Solutions,SQ6726666,Chair Side Solutions,SQ6726666,Desktop Health E-1 Domeless Tray,,,,Resins & Trays,,https://www.chairsidesolutions.com/shop/p/desktop-health-e-1-domless-tray,,"['https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1644332673968-GQZS9THWZJHBYDK29F4L/squarespace+43+%283%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1644332677263-S1CC1AGRNRE919VKV6NN/squarespace+43+%282%29.png']"
Chair Side Solutions,SQ7824618,Chair Side Solutions,SQ7824618,Roland DWX-42W,"The DGSHAPE DWX-42W enables wet milling of popular glass ceramic and composite resins with high precision and accuracy. • High speed production with proprietary DGSHAPE spindle • Expanded 6-tool Automatic Tool Changer for uninterrupted milling • LAN capable for easy connectivity • Included VPanel for easy monitoring of milling jobs and tools Clinicians, In-House Labs, & DSOs • Offer your patients a same day service with ultra-accurate prosthetics – produced with an easy-to-operate machine and simplified workflow • Open architecture allows seamless integration with existing scanning devices • Enable chairside restoration for you and your patients with a solution that integrates with your workflow and the needs of your business  Specially Designed Spindle • 50% LESS Air Pressure Needed • Designed and built by DGSHAPE— using over 35-years of cutting-edge engineering excellence • A robust, all-metal spindle offers solid performance and maximum efficiency • Doesn’t require a high-volume compressor— perfect for in-clinic labs",,,Milling Machines,,https://www.chairsidesolutions.com/shop/p/roland-dwx-42w,,"['https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642781878957-ZTVCI8E2YR0DNH3IMHIG/11+%281%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642781879047-XDHS8UO3Y4T6KT158KSG/11+%282%29.png']"
Chair Side Solutions,SQ5283103,Chair Side Solutions,SQ5283103,Roland DWX-52D,"The next generation of the industry’s best-selling dental mill has kept everything users love, and then made it even better. Reliable, precise and affordable, the DWX-52D 5-Axis Dental Milling Machine now offers better disc handling, more material capabilities, improved tool management and other enhanced features, to deliver even more efficiency.",,,Milling Machines,,https://www.chairsidesolutions.com/shop/p/roland-dwx-52d,,"['https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642782083222-CMG6MXCMO3CL6TNHF7XP/99+%281%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642782083286-Y1TMB757YWVXSG3I4COX/99+%282%29.png']"
Chair Side Solutions,SQ8102632,Chair Side Solutions,SQ8102632,Roland DWX-52DCi,"The ultimate in ease, material flexibility and unattended production, the DWX-52DCi dental milling machine with automatic disc changer expands your lab production and profit. With a 6-slot Automatic Disc Changer, 15-station Automatic Tool Changer and other automated features, it gives users of all skill levels an exceptionally powerful, efficient and affordable dental restoration solution.",,,Milling Machines,,https://www.chairsidesolutions.com/shop/p/roland-dwx-52dci,,"['https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642782366420-FL0QTIGKOXO2D727FQBT/88+%281%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642782366805-C2HL030SEV7TJ5066WGH/88+%282%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642782366595-1QRE4GIJ1WEQYW06JQ24/88+%283%29.png']"
Chair Side Solutions,SQ6870638,Chair Side Solutions,SQ6870638,DOF Craft 5X,"Difference in Detail Derives from Difference in Technology Everything you imagined, an All-in-One milling machine! It is more than just a traditional wet and dry milling machine. A water tank, a dust collector, and a compressor are in one assemblage. Limitation of materials and limitation of space have been broken down. CRAFT 5X – compact, superior in strength – where anything is possible. Wet & Dry - Zirconia, wax, PMMA, hybrid ceramic, glass ceramic and titanium 5 Axis - Featuring 5-axis simultaneous machining, ideal for cases with severe undercuts and/or multiple insertion angles All-In-One - Everything is possible in one machine! A dust collector, a water pump, and a compressor are all-in-one. CRAFT 5X can be installed anywhere without space restriction. In addition, anyone can use it easily and maintenance is simple",,,Milling Machines,,https://www.chairsidesolutions.com/shop/p/dof-craft-5x,,"['https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1643059572451-98WE9NSMCHUDUQMX4ERY/887+%288%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1643059573172-LYWQW4PAN07RIRZ61DKB/887+%289%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1643059572585-ZC1C0N2TQ0HH10CPY9T8/887+%281%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1643059573029-FJGCETJ1TBQR08W564I4/887+%2821%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1643059573081-ODP4ZCZZGJ9MYQGR052S/887+%287%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1643059573215-NP4W80FUUHPGGC5BKFGO/887+%2822%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1643059573353-8FPM64BXHYLS997N4GMX/887+%2810%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1643059573067-GRYK73LWGC7J5L3HK8NB/887+%2811%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1643059573112-J8Z1Z07GK7MZ8W9KF5CX/887+%2813%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1643059573222-SE0Q9M8BAK6LHWPP1KNV/887+%2827%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1643059573367-XQHFWC99BEHI56FFJMUJ/887+%2814%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1643059573334-018FOGX089TLSB2AFJ1M/887+%2816%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1643059573378-XD0G5M48FVEMVWRCTBPH/887+%2817%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1643059573158-AA7139KJ79LC1S9GL2LI/887+%2829%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1643059572853-S1FVAQ1ADLKM2NB9SA7V/887+%2812%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1643059573047-H8LQXFB9EU6ZWS8H1IBV/887+%2815%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1643059573306-QGE705SUHYOTLNLFWL1F/887+%2818%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1643059573206-XPOG7LSIA7I3CSWV3G9T/887+%2819%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1643059573230-H0ZD42GV24IW7L4FV1K6/887+%2820%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1643059572958-KSM2FCK1NFUEIU7VWQKB/887+%2823%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1643059573150-C52MEMF4PEB580R6MBWN/887+%2824%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1643059573256-QMI2K92DIG55E1AELCY7/887+%2825%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1643059572993-RI8CIUYGYEH5LEJOT1Y9/887+%2826%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1643059573348-07KFIXS4SUUQQZ10JDPM/887+%2828%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1643059573191-8AMNVMU40DY1WT9XLDN4/887+%283%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1643059573056-6JISUCDD45AXWOAYXM8X/887+%282%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1643059573231-2NXAPB6SOL39ABODMMVJ/887+%284%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1643059573139-GAF186URD3RL8GFDTBR3/887+%285%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1643059573354-LLKOCWRXAYVH06511705/887+%286%29.png']"
Chair Side Solutions,SQ9834575,Chair Side Solutions,SQ9834575,imes-icore CORiTEC one/one+ - CORiTEC One,"• THE EXTENDED CHAIRSIDE MILLING SYSTEM • ERGONOMIC HANDLING simple graphical touchscreen operation • MINIMAL FOOTPRINT ideal for dental office • SELF-SUFFICIENT OPERATION no external compressed air needed • INTEGRATED TEMPERATURE COMPENSATION • EASY CLEANING fully coated enclosed wet cell • POWERFUL PERFORMANCE high end spindle for milling and grinding 100K RPM • INTEGRATED WATER TANK AND FILTRATION • CASTED MONO BLOCK BODY cast aluminum with more room for milling & cleaning • PRE-MILLED ABUTMENTS fast, accurate, and simple for various systems • WET & DRY MILLING compatible with iOS & Exocad for chairside workflow • AUTO-CALIBRATION AND AUTO-CLEANING ONE • 4-axis milling and 6 tool position ONE+ • 5-axis milling and 10 fold automatic tool changer • Machine picks new tool after reaching the lifetime • More flexibility and automation with the tool stock of the different materials • Blank & Block processing for easy and quick holder system changes • Turn Milling Grinding process for improved surface quality and tool longevity • Open blank holder C Clamp (Optional)",,,Milling Machines,,https://www.chairsidesolutions.com/shop/p/imes-icore-coritec-oneone,,"['https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642782749258-UD27XO1M9K502N2XLV9R/77+%281%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642782749799-PWF4YCK2U4YLDLTEF10I/77+%282%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642782749766-23WOGKWO9VHS74H9JX7N/77+%283%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642782749385-ZJFXCKPV32R8MTM4JQSM/77+%284%29.png']"
Chair Side Solutions,SQ2617442,Chair Side Solutions,SQ2617442,imes-icore CORiTEC one/one+ - CORiTEC One+,"• THE EXTENDED CHAIRSIDE MILLING SYSTEM • ERGONOMIC HANDLING simple graphical touchscreen operation • MINIMAL FOOTPRINT ideal for dental office • SELF-SUFFICIENT OPERATION no external compressed air needed • INTEGRATED TEMPERATURE COMPENSATION • EASY CLEANING fully coated enclosed wet cell • POWERFUL PERFORMANCE high end spindle for milling and grinding 100K RPM • INTEGRATED WATER TANK AND FILTRATION • CASTED MONO BLOCK BODY cast aluminum with more room for milling & cleaning • PRE-MILLED ABUTMENTS fast, accurate, and simple for various systems • WET & DRY MILLING compatible with iOS & Exocad for chairside workflow • AUTO-CALIBRATION AND AUTO-CLEANING ONE • 4-axis milling and 6 tool position ONE+ • 5-axis milling and 10 fold automatic tool changer • Machine picks new tool after reaching the lifetime • More flexibility and automation with the tool stock of the different materials • Blank & Block processing for easy and quick holder system changes • Turn Milling Grinding process for improved surface quality and tool longevity • Open blank holder C Clamp (Optional)",,,Milling Machines,,https://www.chairsidesolutions.com/shop/p/imes-icore-coritec-oneone,,"['https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642782749258-UD27XO1M9K502N2XLV9R/77+%281%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642782749799-PWF4YCK2U4YLDLTEF10I/77+%282%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642782749766-23WOGKWO9VHS74H9JX7N/77+%283%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642782749385-ZJFXCKPV32R8MTM4JQSM/77+%284%29.png']"
Chair Side Solutions,SQ6891165,Chair Side Solutions,SQ6891165,imes-icore CORiTEC 350i PRO+,• 5-axis processing (3+2 and simultaneous) • High dynamic AC-Servomotors with absolute encoder • Massive axis construction made of polymer concrete • Strong zero point clamping system • Including two stainless steel blank holders • Dry processing and wet processing integrated • High shine chassis with LED illumination • Integrated 15” touchscreen and PC • High-performance 2.6kW high-frequency spindle up to 60.000 rpm (water-cooling necessary) • Automatic tool changing system for 20 tools • Collet 6mm shaft • Includes control software Remote DENTAL 3.0,,,Milling Machines,,https://www.chairsidesolutions.com/shop/p/imes-icore-coritec-350i-pro,,"['https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642783277163-CNHF3H3OZDBISHP17OHA/44+%281%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642783277320-AFGDBSXS4QV9QJLDQ392/44+%282%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642783277316-DZ97CBSWTGZO1RN11AFD/44+%283%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642783277350-YKW6VO74C0D1T9ZVAREP/44+%284%29.png']"
Chair Side Solutions,SQ6067570,Chair Side Solutions,SQ6067570,Doowon ARUM 5X-400,"5X-400, Your reasonable choice You can produce various materials from Zirconia Disk to CAD Block, Pre-milled blank, and select between wet and dry milling. You can enjoy the maximum results at a reasonable price. Unrivaled grinding capability With the adoption of a high RPM specialized spindle, this equipment boasts its unrivaled capability of grinding Lithium Di-silicate (Glass Ceramic).We improved user convenience by applying the cartridge that can mount and mill up to 6 CAD Blocks (Lithium Di-silicate, Nano-composite), and the application of high-precision ball screws allows you to get high quality milling outputs. Like natural teeth Every patient wants a prosthesis that looks natural. With milling the grooved part precisely using ARUM’s 0.3mm tool for Zirconia, you can reproduce the teeth that look natural. User-friendly use environment With Auto-Calibration Function, users can maintain the best condition of machine anytime. In particular, with Auto-Calibration function by the location of Pre-milled blank, you can produce high accuracy customized abutment.",,,Milling Machines,,https://www.chairsidesolutions.com/shop/p/doowon-arum-5x-400,,"['https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642784186590-NZ4S61OZGTT05J7LT12R/333+%281%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642784189557-CRWO3I3BTJCXSPIMH4GP/333+%282%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642784189306-TRKIKBLACQ0AO9AC590I/333+%284%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642784188796-V03PCTWZSM2H0NS477YW/333+%283%29.png']"
Chair Side Solutions,SQ0542607,Chair Side Solutions,SQ0542607,Doowon ARUM 5X-450,"5X-450 for machining various prostheses at reasonable price With the use of an open C-type cartridge, you can precisely mill the Labial side (buccal side) and an Under-cut zone that requires additional machining. With the amazing power of the best-in-class spindle AC 1.28 kW, you can mill various shapes and materials such as Denture, Zirconium, CAD Block, and Titanium milled Bar. etc. (Except for Ni-Cr / Co-Cr Disk) Machining with the removal of connector You can mount 5 Pre-milled Blanks and produce customized abutment with the removal of the connector using AT Holder and Attachment. The removal of the connector increases the degree of bonding with the upper prosthesis and reduces the workers’ post-stage works, improving work efficiency. Differentiated round bar machining You can mill the Cuff side (Gingival area), the Occlusal side, the Connector less, and Retention Groove in simple Top & Bottom Side milling using AT cartridge. Anyone can easily produce high-quality customized abutment. Maintenance of the best use conditions With Auto-Calibration Function, users can maintain the best condition of machine anytime. In particular, with Auto-Calibration function by the location of Pre-milled blank, you can produce high accuracy customized abutment.",,,Milling Machines,,https://www.chairsidesolutions.com/shop/p/doowon-arum-5x-400-a6ez7,,"['https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642783845541-NRIIEZFQ8JLB86AMBEMO/444+%281%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642783846136-5PQ6F3D4V6APW0DANF57/444+%282%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642783846622-734K8M1LU1M8IEQPRGF4/444+%283%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642783846711-VJKD1EN9U08NOPWGY30U/444+%284%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642783846699-17TQM5K43G8ZS6O90BXM/444+%285%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642783846682-IZVNM61O49QXEPHL7UG2/444+%286%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642783846766-YTZXMYE7M27KVH78MSKC/444+%287%29.png']"
